id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade,idade
329,2303839484,Isadora Sousa,6,2022,ATIVO,Santa Lúcia,Maceió,33
330,2866120332,Lucca Aragão,6,2022,ATIVO,Garça Torta,Maceió,30
331,8597524774,Breno Pereira,1,2023,ATIVO,Poço,Maceió,33
332,1710481385,Vitor Hugo Nunes,2,2026,TRANCADO,Bom Parto,Maceió,27
333,4154594353,Isadora Ferreira,2,2024,ATIVO,Chã de Bebedouro,Maceió,26
334,6790416122,José Miguel Guerra,2,2025,ATIVO,Quebra Cachimbo,Barra de São Miguel,23
335,5167360672,Matheus Marques,7,2026,ATIVO,Levada,Maceió,18
336,5415353050,Stephany Câmara,5,2023,ATIVO,Bom Parto,Maceió,26
337,7435122060,Cecilia Freitas,6,2024,EVADIDO,Riacho Doce,Maceió,17
338,9516424415,Mariah Ribeiro,2,2022,ATIVO,Cidade Universitária,Maceió,17
339,8399425257,Stephany da Rocha,4,2023,TRANCADO,Prado,Maceió,29
340,5604424110,José Pedro Cavalcanti,2,2024,TRANCADO,Petrópolis,Maceió,25
341,1236067475,Benicio da Rocha,2,2025,TRANCADO,Benedito Bentes,Maceió,30
342,8400715318,Evelyn Vargas,5,2024,TRANCADO,Pontal da Barra,Maceió,16
343,4820823578,Matteo Brito,4,2022,ATIVO,Serraria,Maceió,25
344,8530629515,Natália da Conceição,7,2025,ATIVO,Jatiúca,Maceió,30
345,229953283,Sabrina Pacheco,2,2024,ATIVO,Mutange,Maceió,27
346,934309826,Benjamin Dias,7,2023,ATIVO,Mangabeiras,Maceió,29
347,9584586037,Isaque Rodrigues,6,2025,ATIVO,Bom Parto,Maceió,21
348,9702742593,Dante Brito,2,2022,ATIVO,Jardim Petrópolis,Maceió,20
349,4813432297,Gustavo Novaes,3,2023,ATIVO,Santa Lúcia,Maceió,28
350,9415466846,Alana Casa Grande,3,2022,ATIVO,Jacarecica,Maceió,17
351,2181002701,Clarice da Rocha,3,2026,EVADIDO,Cidade Universitária,Maceió,24
352,4132352274,João Camargo,7,2024,ATIVO,Pajuçara,Maceió,22
353,278197181,Maria Clara Porto,6,2022,TRANCADO,Antares,Maceió,27
354,5556895369,Esther Duarte,4,2022,ATIVO,Chã de Bebedouro,Maceió,32
355,5535765318,Vitor Borges,6,2026,EVADIDO,Santo Amaro,Maceió,18
356,6756175546,Aylla Farias,5,2023,ATIVO,Jacintinho,Maceió,22
357,2650369210,Bella Fogaça,5,2022,ATIVO,Cruz das Almas,Maceió,24
358,595802481,Nina Ferreira,1,2023,EVADIDO,Pontal da Barra,Maceió,32
359,4577414703,Rodrigo Melo,1,2024,EVADIDO,Poço,Maceió,17
360,5939394297,Maya Correia,5,2022,ATIVO,Canaã,Maceió,26
361,6816811711,Dante Campos,3,2022,ATIVO,Barro Duro,Maceió,17
362,4247798346,Laís Cavalcante,7,2023,EVADIDO,Pinheiro,Maceió,27
363,1661482626,Leonardo Aparecida,3,2026,TRANCADO,Ponta da Terra,Maceió,23
364,8879197221,Benjamim Lima,7,2026,EVADIDO,Raimundo Marinho,Penedo,31
365,9919366381,Davi Nascimento,6,2022,ATIVO,Barro Duro,Maceió,34
366,2717093262,Camila Lima,7,2023,ATIVO,Ponta Grossa,Maceió,27
367,1942535233,Bento Viana,1,2022,ATIVO,São Jorge,Maceió,32
368,2080127421,Arthur Miguel Barbosa,7,2023,ATIVO,Canaã,Maceió,32
369,4503848822,Arthur Gabriel Guerra,3,2026,ATIVO,Ponta da Terra,Maceió,35
370,2465358385,Henry Gabriel Ramos,1,2023,ATIVO,Antares,Maceió,34
371,2522440312,Jade Santos,6,2026,ATIVO,Jardim Petrópolis,Maceió,33
372,72545355,Luiz Henrique Porto,7,2025,ATIVO,Farol,Maceió,25
373,4285693989,Olívia Pastor,7,2024,ATIVO,Jaraguá,Maceió,29
374,5074111794,Daniel Aragão,3,2026,ATIVO,Santo Antônio,Penedo,22
375,5980827936,Breno Vasconcelos,5,2025,ATIVO,Fernão Velho,Maceió,17
376,7946397645,Esther Souza,4,2022,TRANCADO,Mangabeiras,Maceió,20
377,1400376758,Kevin da Cruz,6,2025,ATIVO,Mutange,Maceió,32
378,245079747,Bruna Moura,4,2024,TRANCADO,Jatiúca,Maceió,27
379,6966134421,Alexia Aparecida,7,2026,TRANCADO,Farol,Maceió,28
380,4953399657,João Pedro Cavalcanti,2,2025,ATIVO,Riacho Doce,Maceió,19
381,7581980374,Carlos Eduardo Carvalho,1,2026,ATIVO,Ponta Grossa,Maceió,17
382,9445845161,Fernanda da Mota,6,2026,ATIVO,Mangabeiras,Maceió,30
383,4047139109,Eduardo Leão,1,2026,EVADIDO,Rio Novo,Maceió,21
384,9890953403,Matteo Novais,2,2024,ATIVO,Ponta Verde,Maceió,24
385,9329525118,Maria Laura Gomes,6,2023,ATIVO,Garça Torta,Maceió,20
386,811331757,Juan Lopes,7,2024,TRANCADO,Pontal da Barra,Maceió,26
387,6560230304,Aylla da Cruz,2,2026,TRANCADO,Pontal da Barra,Maceió,19
388,5798773773,Cauê da Rocha,2,2022,ATIVO,Mangabeiras,Maceió,29
389,9568523187,Isabella Peixoto,2,2022,ATIVO,Benedito Bentes,Maceió,25
390,6915552085,Mariah Almeida,2,2022,ATIVO,Pinheiro,Maceió,31
391,1319521574,Bruna Rezende,4,2025,ATIVO,Ponta Grossa,Maceió,18
392,783592463,Luiza Albuquerque,2,2025,ATIVO,Canaã,Maceió,32
393,5181040075,Esther Marques,3,2026,EVADIDO,Poço,Maceió,33
394,928830771,Emilly Lima,4,2024,EVADIDO,Ponta Verde,Maceió,29
395,3981567296,Manuella da Cruz,5,2026,ATIVO,Cidade Universitária,Maceió,19
396,7053789347,Isaac Sales,3,2025,ATIVO,Prado,Maceió,21
397,3738518670,João Miguel Mendonça,4,2025,ATIVO,Trapiche da Barra,Maceió,26
398,1098598269,Isabella Rios,4,2022,ATIVO,Guaxuma,Maceió,21
399,8682923555,Maria Laura da Cruz,4,2025,EVADIDO,Centro,Maceió,33
400,4649029392,Vinícius Martins,1,2026,EVADIDO,Gruta de Lourdes,Maceió,22
401,619937734,Vitor Gabriel Macedo,5,2026,ATIVO,Cidade Universitária,Maceió,22
402,1612647721,Maria Fernanda Fogaça,5,2024,ATIVO,Rio Novo,Maceió,17
403,1953399160,Enzo Gabriel Farias,2,2025,ATIVO,Guaxuma,Maceió,20
404,1389616116,Melissa Fernandes,7,2022,ATIVO,Guaxuma,Maceió,31
405,9586775692,Maria Vitória da Cruz,2,2025,ATIVO,Centro,Maceió,25
406,6184444816,Brenda da Mota,5,2023,EVADIDO,Ponta da Terra,Maceió,35
407,297338769,Benício Siqueira,2,2022,ATIVO,Bebedouro,Maceió,33
408,4900056532,Manuella Araújo,7,2022,TRANCADO,Antares,Maceió,30
409,1476020717,Valentim da Cruz,4,2022,TRANCADO,Mutange,Maceió,18
410,1030231022,João Felipe Mendes,7,2026,ATIVO,Bom Parto,Maceió,33
411,7140972792,Otávio Rezende,7,2024,ATIVO,Pinheiro,Maceió,28
412,7769699108,Esther da Rosa,4,2024,ATIVO,Santo Amaro,Maceió,17
413,317173597,Heitor Vargas,4,2026,ATIVO,Ponta Grossa,Maceió,18
414,7093436289,Matheus Gomes,5,2026,ATIVO,Rio Novo,Maceió,20
415,4403009625,Paulo Marques,6,2026,ATIVO,Antares,Maceió,18
416,5196096791,Luísa Albuquerque,5,2022,ATIVO,Paraíso,Palmeira dos Índios,34
417,8170581671,Catarina Costa,1,2023,ATIVO,Jardim Petrópolis,Maceió,16
418,2068704164,Pedro Lucas Cavalcante,1,2026,TRANCADO,Canaã,Maceió,34
419,5787966529,Ester Silveira,7,2026,ATIVO,Jatiúca,Maceió,25
420,154989623,Lorenzo da Costa,2,2025,ATIVO,Poço,Maceió,17
421,1733766577,Brayan Fogaça,1,2023,ATIVO,Jacarecica,Maceió,21
422,1134579281,João Casa Grande,6,2026,ATIVO,Barro Duro,Maceió,18
423,6976645889,Bárbara Machado,1,2023,ATIVO,Pinheiro,Maceió,19
424,1286482563,Ágatha Albuquerque,5,2024,ATIVO,Santos Dumont,Maceió,22
425,3749895175,Ana Julia Ferreira,3,2024,ATIVO,Farol,Maceió,25
426,2107064965,Josué Aragão,5,2023,ATIVO,Ouro Preto,Maceió,29
427,2065677339,Emilly Pastor,1,2023,EVADIDO,Santa Lúcia,Maceió,29
428,9797185602,Ayla Aragão,3,2023,TRANCADO,Bebedouro,Maceió,24
429,5645063212,Eloá Santos,4,2024,ATIVO,Fernão Velho,Maceió,18
430,3654711747,Erick Viana,2,2026,ATIVO,Bebedouro,Maceió,34
431,4707710099,Ana Correia,1,2022,EVADIDO,Pajuçara,Maceió,27
432,3356843409,Clara Barros,4,2022,ATIVO,Pontal da Barra,Maceió,35
433,2955050709,Isabelly Borges,1,2022,ATIVO,Cruz das Almas,Maceió,16
434,1807074646,Bruna Fernandes,2,2022,ATIVO,Rio Novo,Maceió,30
435,7661245586,Rhavi Barros,7,2023,ATIVO,Mutange,Maceió,30
436,1286154609,Ravi Caldeira,7,2022,EVADIDO,Petrópolis,Maceió,17
437,2902014115,Eduardo Nogueira,3,2026,ATIVO,Cruz das Almas,Maceió,23
438,3817984817,Vicente Câmara,5,2023,ATIVO,Ribeira,Palmeira dos Índios,27
439,4249281071,Rafaela Pinto,6,2022,ATIVO,Feitosa,Maceió,23
440,8703259187,Bárbara Nunes,4,2022,ATIVO,Ponta Grossa,Maceió,16
441,7812359730,Gabrielly Sá,2,2024,ATIVO,Tabuleiro do Martins,Maceió,30
442,3250250617,Pedro Silva,1,2024,EVADIDO,Pontal da Barra,Maceió,35
443,3193443218,Alexandre Moraes,6,2026,ATIVO,Barro Duro,Maceió,34
444,8399029433,Lucas Gabriel Cavalcanti,7,2025,ATIVO,Vergel do Lago,Maceió,22
445,6601329592,André Castro,3,2023,ATIVO,Jacarecica,Maceió,17
446,951483973,Evelyn Pastor,6,2025,ATIVO,Gruta de Lourdes,Maceió,32
447,1480544149,Beatriz Ramos,1,2025,EVADIDO,Clima Bom,Maceió,20
448,5132679817,Laura Montenegro,3,2025,ATIVO,Farol,Maceió,28
449,7757038764,Thales da Luz,4,2023,ATIVO,Bebedouro,Maceió,23
450,7950407460,Hadassa Câmara,2,2023,ATIVO,Jatiúca,Maceió,29
451,1851505307,Júlia Guerra,1,2026,ATIVO,Farol,Maceió,22
452,1893584156,Ravy da Conceição,6,2022,ATIVO,Ponta Grossa,Maceió,21
453,9590686693,Sophia da Cunha,1,2026,ATIVO,Levada,Maceió,19
454,591058864,Vitor Gabriel Garcia,5,2022,ATIVO,São Jorge,Maceió,32
455,6647481473,Stephany Sales,6,2024,ATIVO,Mutange,Maceió,32
456,4965518477,Erick Novais,6,2026,ATIVO,Serraria,Maceió,30
457,6201155452,Bento Jesus,7,2024,ATIVO,São Jorge,Maceió,25
458,8580457823,Erick da Mata,5,2023,ATIVO,Mangabeiras,Maceió,20
459,8890047601,Cecília Duarte,7,2026,TRANCADO,Serraria,Maceió,27
460,8264280130,Antônio Rezende,6,2025,TRANCADO,Barro Duro,Maceió,16
461,4263590030,Maria Sophia da Cruz,4,2023,ATIVO,Benedito Bentes,Maceió,16
462,8052989394,Vicente Cirino,6,2025,ATIVO,Jacarecica,Maceió,29
463,2628494787,Noah Viana,3,2023,EVADIDO,Barro Duro,Maceió,23
464,6037882910,Davi Luiz Abreu,2,2022,EVADIDO,Jacintinho,Maceió,16
465,6120371234,Bento da Mata,6,2026,ATIVO,Pitanguinha,Maceió,24
466,1350908937,Juan Cavalcanti,5,2025,TRANCADO,Farol,Maceió,21
467,6557764272,Maria Eduarda Cavalcanti,2,2026,ATIVO,Poço,Maceió,32
468,3869093201,Emilly Novais,4,2024,ATIVO,Pontal da Barra,Maceió,32
469,781623043,Maria Luiza Borges,4,2025,EVADIDO,Senador Teotônio Vilela,Arapiraca,19
470,9371908351,Thales Barbosa,1,2025,ATIVO,Santos Dumont,Maceió,23
471,4931920453,Julia Moura,5,2026,ATIVO,Mangabeiras,Maceió,19
472,9803990159,Yasmin Viana,7,2023,TRANCADO,Fernão Velho,Maceió,21
473,8433991779,Maria Clara Lima,5,2024,ATIVO,Jaraguá,Maceió,25
474,859346106,Ravi Sá,7,2026,TRANCADO,Petrópolis,Maceió,26
475,3462521927,Thomas Pereira,4,2025,EVADIDO,Barro Duro,Maceió,28
476,5300319605,Renan Rezende,7,2022,ATIVO,Jaraguá,Maceió,28
477,5031970682,Vinícius Mendes,4,2026,ATIVO,Jardim Petrópolis,Maceió,29
478,1369040781,Josué Camargo,6,2024,TRANCADO,Ouro Preto,Maceió,34
479,4984753566,Gustavo Marques,1,2022,ATIVO,Fernão Velho,Maceió,19
480,2725481844,Giovanna Melo,5,2025,ATIVO,Fernão Velho,Maceió,29
481,607872945,Vicente Peixoto,4,2024,ATIVO,Pinheiro,Maceió,27
482,906326418,Kevin Silveira,2,2022,ATIVO,Pinheiro,Maceió,35
483,6957350163,Rodrigo Novais,5,2026,ATIVO,Senhor do Bonfim,Penedo,19
484,5442969063,Daniela Rezende,5,2026,ATIVO,Farol,Maceió,34
485,3810305217,Emanuelly Vieira,5,2022,EVADIDO,Jacarecica,Maceió,16
486,9750202412,Aurora Rios,6,2026,ATIVO,Santa Lúcia,Maceió,22
487,9050950525,Isaac Mendonça,7,2025,ATIVO,Santos Dumont,Maceió,22
488,9854585005,Ísis da Rocha,1,2026,ATIVO,Jaraguá,Maceió,18
489,9628063011,Ana Clara Monteiro,4,2023,ATIVO,Chã de Bebedouro,Maceió,35
490,2971499426,Isadora Aragão,3,2022,ATIVO,Serraria,Maceió,19
491,3567473284,Cauã Machado,1,2023,ATIVO,Serraria,Maceió,24
492,3628181844,Melissa Rezende,4,2026,ATIVO,Mutange,Maceió,31
493,4218088182,Caio Caldeira,7,2022,ATIVO,Ponta Grossa,Maceió,22
494,4567631371,Ágatha da Mota,5,2025,ATIVO,Poço,Maceió,23
495,8364743588,Jade Rocha,7,2025,ATIVO,Centro,Penedo,17
496,6926002339,Luana Aparecida,1,2025,ATIVO,Santo Antônio,Penedo,33
497,260150935,Larissa Rodrigues,5,2024,ATIVO,Ponta Verde,Maceió,31
498,8974668863,Ísis Peixoto,2,2023,ATIVO,Riacho Doce,Maceió,19
499,577322311,Ísis Silva,1,2024,ATIVO,Centro,Maceió,35
500,4180016656,Yasmin Brito,6,2022,ATIVO,Cidade Universitária,Maceió,18
501,5831966902,Bruna Sá,3,2024,ATIVO,Chã da Jaqueira,Maceió,20
502,2829165063,Diogo Borges,5,2024,ATIVO,Ipioca,Maceió,31
503,7815199318,Marcos Vinicius Porto,1,2026,TRANCADO,Santa Amélia,Maceió,21
504,5526818750,Gabriela Machado,1,2026,ATIVO,Jacarecica,Maceió,30
505,6008761574,Brayan Sales,3,2023,ATIVO,Centro,Maceió,30
506,2716133480,Emilly Sá,4,2023,TRANCADO,Ponta da Terra,Maceió,17
507,4381736420,Yago Barros,5,2022,ATIVO,Santa Lúcia,Maceió,22
508,5546647695,Bella Rios,2,2022,ATIVO,Ipioca,Maceió,25
509,9589185486,Ana Lívia Sampaio,1,2026,ATIVO,Chã de Bebedouro,Maceió,32
510,6572019216,Maria Alice Correia,6,2026,TRANCADO,Cruz das Almas,Maceió,34
511,857655669,Maria Rocha,5,2023,ATIVO,Gruta de Lourdes,Maceió,35
512,9867005798,Pedro Castro,4,2025,ATIVO,Clima Bom,Maceió,34
513,3250067433,Ana Julia Siqueira,7,2023,ATIVO,Jaraguá,Maceió,18
514,418779136,Henry Gabriel da Cunha,5,2022,ATIVO,Pontal da Barra,Maceió,17
515,3853253923,Danilo Rezende,5,2022,ATIVO,Serraria,Maceió,26
516,6268984609,Pedro Henrique Cavalcante,6,2025,ATIVO,Guaxuma,Maceió,32
517,162420317,Antony Macedo,5,2024,ATIVO,Pajuçara,Maceió,29
518,3976827966,Benício Fonseca,6,2025,ATIVO,Rio Novo,Maceió,32
519,2464399086,Ana Cecília Pimenta,2,2025,ATIVO,São Francisco,Palmeira dos Índios,19
520,7238222095,José Pedro da Conceição,4,2025,ATIVO,Benedito Bentes,Maceió,20
521,88690371,Luiz Otávio Porto,6,2022,ATIVO,São Jorge,Maceió,18
522,581163002,Olivia Leão,5,2026,ATIVO,Garça Torta,Maceió,27
523,5309426490,Gabriela Vieira,3,2026,ATIVO,Pajuçara,Maceió,29
524,1946802033,Renan Sampaio,7,2023,ATIVO,Jardim Petrópolis,Maceió,33
525,2946824308,Ana Cecília Sá,4,2022,ATIVO,Sonho Verde,Palmeira dos Índios,21
526,9339278118,Bernardo da Luz,1,2024,EVADIDO,Ouro Preto,Maceió,22
527,6549178146,Emanuelly Porto,2,2026,ATIVO,Jacarecica,Maceió,29
528,3733096851,Davi Rezende,1,2022,ATIVO,Feitosa,Maceió,22
529,4259357168,Ravi Sales,7,2025,ATIVO,Ouro Preto,Maceió,30
530,7792603835,Alana Alves,7,2024,TRANCADO,Tabuleiro do Martins,Maceió,31
531,2595394227,Rael Vieira,7,2025,ATIVO,Alto de São Marcos,Barra de São Miguel,16
532,3974850147,João Lucas Casa Grande,5,2022,EVADIDO,Poço,Maceió,26
533,85001347,Stephany Pastor,4,2025,ATIVO,Garça Torta,Maceió,22
534,7597540499,Clarice Teixeira,2,2022,ATIVO,Pontal da Barra,Maceió,25
535,1945311061,Isabela da Rosa,4,2024,ATIVO,Centro,Maceió,24
536,8771788255,Fernando Sá,1,2025,ATIVO,Chã de Bebedouro,Maceió,32
537,2832953887,Oliver Sá,7,2023,ATIVO,Chã de Bebedouro,Maceió,16
538,6462740469,Maria Helena Azevedo,2,2023,ATIVO,Jacarecica,Maceió,19
539,1939729611,Esther Barros,6,2022,ATIVO,Petrópolis,Maceió,19
540,7585611232,Maria Julia Melo,2,2024,TRANCADO,Guaxuma,Maceió,26
541,919522037,Nina Teixeira,5,2026,ATIVO,Poço,Maceió,16
542,551198465,Luiz Otávio Nascimento,1,2025,ATIVO,Mutange,Maceió,31
543,2540512257,Pedro Henrique Melo,5,2024,ATIVO,Jardim Petrópolis,Maceió,19
544,2311374262,Benjamin Pimenta,5,2025,ATIVO,Santa Lúcia,Maceió,24
545,4174043004,Yan Camargo,4,2026,ATIVO,Vergel do Lago,Maceió,21
546,2728955369,Mateus Montenegro,6,2026,ATIVO,Pajuçara,Maceió,27
547,1432828870,Antonella Moraes,2,2022,ATIVO,Chã de Bebedouro,Maceió,24
548,7904513795,Levi Montenegro,7,2025,ATIVO,Mutange,Maceió,27
549,3101411748,Levi Silva,6,2023,ATIVO,Pitanguinha,Maceió,29
550,5559310800,Murilo Almeida,2,2026,EVADIDO,Tabuleiro do Martins,Maceió,20
551,2261756975,Marcelo Azevedo,3,2023,ATIVO,Benedito Bentes,Maceió,31
552,180187118,Maria Isis Abreu,1,2023,TRANCADO,Serraria,Maceió,28
553,8858241496,Maya Castro,7,2022,ATIVO,Santos Dumont,Maceió,34
554,4046435160,Maria Fernanda das Neves,2,2023,ATIVO,Fernão Velho,Maceió,21
555,51530548,Luana Siqueira,6,2024,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,25
556,924451013,Lorenzo Duarte,5,2024,ATIVO,Riacho Doce,Maceió,28
557,651633887,Theodoro Silva,4,2025,ATIVO,Serraria,Maceió,24
558,1143037522,João Novaes,6,2025,ATIVO,Barro Duro,Maceió,17
559,1824671203,Stella Cirino,6,2024,ATIVO,Jacintinho,Maceió,25
560,4097067127,Sophia Pimenta,2,2022,ATIVO,Centro,Maceió,21
561,6183115493,Rhavi Costa,5,2025,ATIVO,Riacho Doce,Maceió,23
562,6258091036,Augusto Sales,7,2024,ATIVO,Vergel do Lago,Maceió,27
563,2291147726,Thales Silva,2,2024,ATIVO,Jatiúca,Maceió,34
564,3044323016,Maria Luiza da Rosa,3,2022,TRANCADO,Santa Amélia,Maceió,24
565,8767822127,Camila da Cunha,3,2026,ATIVO,Ouro Preto,Maceió,30
566,4973083495,Lucca Gomes,4,2022,ATIVO,Gruta de Lourdes,Maceió,34
567,9849183072,Luiz Miguel da Cruz,1,2026,EVADIDO,Petrópolis,Maceió,29
568,6539249102,Antônio Machado,5,2023,ATIVO,Benedito Bentes,Maceió,27
569,6008473245,Eloá Azevedo,2,2023,EVADIDO,Gruta de Lourdes,Maceió,31
570,5948464192,Marcela Aparecida,1,2025,ATIVO,Barro Duro,Maceió,19
571,7490601603,Maria Sophia Dias,6,2026,ATIVO,Jardim Petrópolis,Maceió,30
572,5664650467,Kevin Pacheco,2,2025,EVADIDO,Pajuçara,Maceió,35
573,6240113531,Léo Campos,6,2022,ATIVO,Mutange,Maceió,28
574,81144635,Henry Vasconcelos,4,2026,ATIVO,Tabuleiro do Martins,Maceió,28
575,8838155618,Maria Luísa Teixeira,4,2024,EVADIDO,Antares,Maceió,16
576,6390325019,Natália da Mota,2,2025,ATIVO,Gruta de Lourdes,Maceió,23
577,1603660384,Rebeca Mendes,1,2025,ATIVO,Pontal da Barra,Maceió,25
578,1014655025,Maria Luísa Cardoso,7,2023,TRANCADO,Chã de Bebedouro,Maceió,23
579,9356942831,Brenda Pereira,6,2024,ATIVO,Rio Novo,Maceió,21
580,9456633474,Yasmin Oliveira,7,2023,ATIVO,Cruz das Almas,Maceió,16
581,9881452669,Otávio Oliveira,3,2025,ATIVO,Poço,Maceió,25
582,8616309467,Pedro Lucas Vasconcelos,1,2026,ATIVO,Benedito Bentes,Maceió,20
583,1813044201,Isabella Farias,1,2022,EVADIDO,Poço,Maceió,22
584,6117007711,Vinícius Barbosa,5,2023,ATIVO,Santa Lúcia,Maceió,33
585,9060359913,Daniela Peixoto,2,2023,TRANCADO,Santa Lúcia,Maceió,31
586,7519504116,Juliana Caldeira,3,2024,ATIVO,Antares,Maceió,24
587,3069918672,Francisco Sales,7,2023,ATIVO,Mutange,Maceió,26
588,1206668000,Maria Liz Pinto,3,2024,ATIVO,Feitosa,Maceió,17
589,9250588707,Bruna Costa,5,2023,TRANCADO,Jaraguá,Maceió,31
590,2122495636,Antony Martins,3,2023,ATIVO,Jatiúca,Maceió,35
591,1890738667,Luiz Otávio Souza,7,2025,ATIVO,Rio Novo,Maceió,30
592,4243969771,Emanuella Macedo,6,2026,ATIVO,Cidade Universitária,Maceió,20
593,9619803281,Thomas da Rocha,1,2026,ATIVO,Santos Dumont,Maceió,16
594,879234122,Emanuel Caldeira,4,2024,ATIVO,Ponta Verde,Maceió,25
595,464173663,Luigi Pereira,4,2026,ATIVO,Bom Parto,Maceió,30
596,4943038141,Ana Sophia Pimenta,3,2022,ATIVO,Serraria,Maceió,20
597,2198896894,Laís Farias,2,2023,ATIVO,Mangabeiras,Maceió,34
598,2729580185,Vicente da Paz,6,2023,TRANCADO,Guaxuma,Maceió,16
599,6774950979,Aylla Gomes,4,2024,ATIVO,Cidade Universitária,Maceió,33
600,1087214159,Eduarda Machado,2,2026,ATIVO,São Jorge,Maceió,28
601,7814903040,João Miguel Albuquerque,1,2025,ATIVO,Antares,Maceió,26
602,6485689370,João Lucas Silva,2,2024,ATIVO,Porto de Vacas,Barra de São Miguel,21
603,8202203116,Pedro Miguel Fernandes,5,2025,ATIVO,Ponta Verde,Maceió,21
604,8680799420,Matheus Cavalcante,3,2024,ATIVO,Ipioca,Maceió,28
605,3318042165,Ana Beatriz Costa,3,2025,ATIVO,Canaã,Maceió,33
606,9839305043,Bryan das Neves,1,2024,ATIVO,Batingas,Arapiraca,28
607,8002182251,João Guilherme Cardoso,1,2025,ATIVO,Fernão Velho,Maceió,19
608,8908449649,Sofia Montenegro,6,2022,ATIVO,Bom Parto,Maceió,22
609,9314752699,Rafaela Lima,6,2024,ATIVO,Serraria,Maceió,18
610,1117669418,Valentina Costela,5,2023,ATIVO,Ipioca,Maceió,26
611,6846908229,Eloá Pacheco,1,2023,TRANCADO,Raimundo Marinho,Penedo,21
612,7371478462,Lavínia Silva,5,2026,ATIVO,Jatiúca,Maceió,28
613,5717384339,Helena Vasconcelos,2,2025,ATIVO,Santos Dumont,Maceió,17
614,2910401367,Maria Clara Fogaça,7,2022,ATIVO,Santo Amaro,Maceió,24
615,2532569733,Benjamin Leão,6,2025,ATIVO,Santa Amélia,Maceió,21
616,9263719691,Levi Cavalcanti,6,2026,TRANCADO,Mangabeiras,Maceió,19
617,4426130947,Noah Moreira,5,2026,ATIVO,Ponta da Terra,Maceió,24
618,1882759782,Noah Rios,5,2025,ATIVO,Barro Duro,Maceió,30
619,8512753899,Dom Ramos,4,2022,EVADIDO,Feitosa,Maceió,21
620,7869389218,Caleb Pereira,5,2024,ATIVO,Chã da Jaqueira,Maceió,19
621,218273194,Milena Casa Grande,2,2023,EVADIDO,Trapiche da Barra,Maceió,28
622,9902358343,Maria Fernanda Rodrigues,2,2022,ATIVO,Pajuçara,Maceió,16
623,208194329,Joaquim Câmara,6,2022,TRANCADO,Santa Amélia,Maceió,23
624,8725473761,Maria Clara Macedo,7,2024,ATIVO,Ipioca,Maceió,27
625,5839900530,Luana Oliveira,5,2025,ATIVO,Ipioca,Maceió,19
626,5416008859,Hellena Nascimento,1,2025,ATIVO,Cruz das Almas,Maceió,26
627,1734278090,Sabrina Vieira,3,2023,ATIVO,Praia das Conchas,Barra de São Miguel,28
628,3634090345,Ravi Lucca Lopes,1,2022,ATIVO,Pajuçara,Maceió,20
629,8479271507,José Pedro Costela,7,2025,ATIVO,Serraria,Maceió,18
630,9868064685,Isabel Santos,7,2023,ATIVO,Serraria,Maceió,27
631,6593443765,Helena Jesus,2,2024,ATIVO,Pitanguinha,Maceió,32
632,151859847,Guilherme Porto,1,2026,ATIVO,Santos Dumont,Maceió,32
633,5263972021,Stella Sá,7,2024,ATIVO,Ipioca,Maceió,33
634,7301509780,Maitê Souza,2,2022,ATIVO,Garça Torta,Maceió,23
635,7782299359,Alícia Gonçalves,7,2024,ATIVO,Jacarecica,Maceió,28
636,3643972669,Raquel Alves,4,2025,ATIVO,Mangabeiras,Maceió,21
637,2960968788,Luísa Oliveira,2,2022,ATIVO,Petrópolis,Maceió,29
638,7603644970,Isadora Araújo,2,2025,ATIVO,Feitosa,Maceió,17
639,5219921489,Hadassa Cunha,3,2022,ATIVO,Chã de Bebedouro,Maceió,31
640,6738187420,Bento da Rosa,4,2025,ATIVO,Santa Amélia,Maceió,30
641,3179324691,Danilo Carvalho,7,2023,TRANCADO,Jardim Brasil,Palmeira dos Índios,25
642,6246281114,Sarah Campos,5,2025,ATIVO,Pitanguinha,Maceió,33
643,9743104429,Otávio Rios,5,2024,TRANCADO,Rio Novo,Maceió,27
644,509957808,Josué Almeida,3,2026,ATIVO,Mutange,Maceió,29
645,5635739528,Fernanda da Costa,7,2022,ATIVO,Cruz das Almas,Maceió,18
646,4830709722,Renan Moreira,1,2025,ATIVO,Mutange,Maceió,22
647,3151843429,Benjamin da Mota,4,2026,ATIVO,Santo Amaro,Maceió,27
648,5215624485,Vinícius Ramos,2,2022,ATIVO,Clima Bom,Maceió,27
649,4330247115,Benicio Fonseca,1,2024,ATIVO,Quebra Cachimbo,Barra de São Miguel,17
650,6335022994,Maria Luiza Ferreira,3,2024,TRANCADO,Cruz das Almas,Maceió,30
651,1119411111,João Gabriel Nascimento,4,2022,ATIVO,Jacarecica,Maceió,32
652,6029333118,Benício Caldeira,5,2024,ATIVO,Santa Lúcia,Maceió,28
653,9372920630,Pietro Rios,4,2025,ATIVO,Pajuçara,Maceió,32
654,9304738251,Maria Cecília Novais,4,2024,ATIVO,Ponta da Terra,Maceió,31
655,534141663,Isabella Rios,6,2023,EVADIDO,Santa Lúcia,Maceió,20
656,4748417522,Maria Vitória Rezende,7,2025,ATIVO,Garça Torta,Maceió,28
657,7179714177,Théo Santos,5,2026,ATIVO,Garça Torta,Maceió,25
